id,userId,pizza_id,rating
,18,1271,1.5
,18,7883,4
,18,5331,4
,18,1039,4
,18,11711,4
,18,12407,4
,18,12755,4
,18,2779,3.5
,18,4403,4.5
,18,#REF!,4.5
,18,3127,4
,18,1851,4.5
,18,11711,4
,18,5679,3.5
,18,12407,4
,18,5795,3.5
,18,#REF!,1
,18,5099,3
,18,8231,4
,18,2779,4
,18,1271,4.5
,18,7187,4.5
,18,12407,3.5
,18,12755,3.5
,18,7535,4
,18,12407,4.5
,18,3707,3.5
,18,5563,4.5
,18,6027,3.5
,18,4055,3
,18,#REF!,2.5
,18,10319,2.5
,18,11363,3
,18,8231,3
,18,10667,3.5
,18,7883,4
,18,7535,4.5
,18,4403,3.5
,18,12407,4
,18,6839,4.5
,18,5331,4.5
,18,7535,4
,18,343,2.5
,18,10319,3.5
,18,6839,4
,18,8231,3.5
,18,2779,4
,18,7535,4
,18,5099,4
,18,2663,2.5
,18,#REF!,4
,18,9971,3.5
,18,6027,2.5
,18,1503,3.5
,18,11363,3
,18,2663,3.5
,18,6491,3.5
,18,11711,4.5
,18,5795,3.5
,18,11363,3.5
,18,11015,3.5
,18,#REF!,4
,18,11711,4
,18,6027,4.5
,18,10319,4.5
,18,807,3.5
,18,10667,4
,18,2779,4
,18,#REF!,3.5
,18,10319,4
,18,6143,3
,18,7535,4
,18,4055,4
,18,8231,3.5
,18,8231,3.5
,18,1851,4.5
,18,10667,3
,18,9275,4.5
,18,9971,3.5
,18,5331,3
,18,7187,4
,18,8231,4.5
,18,9971,3.5
,18,12407,3.5
,18,5099,4.5
,18,5795,3.5
,18,3707,4.5
,18,1503,4.5
,18,1851,3.5
,18,8231,4
,18,12407,3
,18,9623,2.5
,18,5679,4.5
,18,807,4
,18,9275,3
,18,1271,4
,18,1851,4.5
,18,2663,3
,18,4751,3
,18,12755,3.5
,18,3707,4
,18,2779,3.5
,18,2315,4
,18,#REF!,4.5
,18,2663,3
,18,8231,4.5
,18,8231,4
,18,6143,3.5
,18,2663,3.5
,18,12407,3.5
,18,6491,4
,18,7535,3
,18,4055,4
,18,12755,3
,18,11363,3
,18,11015,4
,18,5679,4
,18,7883,4
,18,10667,3.5
,18,12059,4
,18,10667,4
,18,12755,4
,18,6491,3.5
,18,9971,3.5
,18,2315,2.5
,18,9623,4
,18,343,4
,18,9275,3
,18,12755,4
,18,11015,3.5
,18,6491,3
,18,807,4
,18,4055,3.5
,18,12755,4
,18,2779,4
,18,5563,3.5
,18,#REF!,4
,18,7187,3.5
,18,9275,4
,18,3707,4
,18,11363,3.5
,18,5795,4
,18,5679,3
,18,11711,3
,18,5331,3.5
,18,2315,4
,18,2779,3.5
,18,575,3
,18,5795,4
,18,1503,3.5
,18,4055,4
,18,575,4.5
,18,12755,3.5
,18,9623,4
,18,3127,3.5
,18,6027,3.5
,18,8231,4.5
,18,8231,4
,18,#REF!,4.5
,18,5563,4.5
,18,807,3.5
,18,3707,4
,18,2315,4.5
,18,11015,4.5
,18,12755,3.5
,18,3127,4
,18,5679,3.5
,18,2315,4
,18,7883,4
,18,7883,3.5
,18,10319,4
,18,2315,3.5
,18,4055,4
,18,9275,3
,18,6027,4
,18,11015,3.5
,18,1271,3.5
,18,807,4.5
,18,8231,3.5
,18,5331,3.5
,18,1039,3.5
,18,2663,4
,18,10667,4
,18,3127,4.5
,18,5795,4
,18,10667,3.5
,18,5679,4
,18,3707,4
,18,1039,4
,18,12407,4.5
,18,5099,4.5
,18,9623,4
,18,11711,3.5
,18,7883,3.5
,18,3707,3
,18,9623,4
,18,11363,3.5
,18,11015,3.5
,18,9275,3
,18,3127,3.5
,18,7535,4
,18,4403,4
,18,9971,4
,18,8347,3.5
,18,9623,4.5
,18,2663,3
,18,1503,4.5
,18,1039,4.5
,19,12755,4
,19,6027,3
,19,807,3
,19,1039,2
,19,4055,2
,19,1851,1
,19,7535,3
,19,10667,2
,19,1851,2
,19,3707,4
,19,6839,4
,19,#REF!,3
,19,7535,3
,19,2315,1
,19,8347,2
,19,7535,2
,19,4055,2
,19,1039,2
,19,807,2
,19,1039,2
,19,7883,1
,19,807,2
,19,2663,2
,19,1039,3
,19,6491,3
,19,9971,1
,19,6027,2
,19,1851,3
,19,1503,2
,19,12059,3
,19,5679,3
,19,11711,1
,19,#REF!,2
,19,575,2
,19,2663,2
,19,12059,2
,19,9971,2
,19,1851,3
,19,5563,2
,19,2663,4
,19,6491,3
,19,1851,3
,19,7535,1
,19,2315,3
,19,5331,4
,19,1851,1
,19,4751,2
,19,11363,2
,19,6027,4
,19,5679,3
,19,12059,2
,19,10319,1
,19,2315,2
,19,10319,2
,19,6143,2
,19,343,3
,19,8231,2
,19,10667,2
,19,2663,2
,19,11363,3
,19,5331,2
,19,5099,2
,19,5099,2
,19,11711,2
,19,9275,5
,19,7187,2
,19,9623,4
,19,1271,2
,19,7535,3
,19,575,2
,19,6839,4
,19,7883,3
,19,7187,3
,19,7883,1
,19,6027,2
,19,10319,4
,19,4055,3
,19,2779,2
,19,4055,3
,19,5331,3
,19,5563,2
,19,12059,2
,19,9971,2
,19,1039,3
,19,10319,3
,19,6491,3
,19,10319,3
,19,1851,3
,19,11711,2
,19,11363,3
,19,807,3
,19,3707,2
,19,9623,2
,19,11363,2
,19,5563,4
,19,5563,3
,19,5563,3
,19,5331,2
,19,7187,3
,19,1039,2
,19,9623,2
,19,5331,2
,19,3707,2
,19,1271,2
,19,1851,3
,19,3127,2
,19,6143,2
,19,1503,3
,19,5331,2
,19,11363,1
,19,5795,3
,19,2779,1
,19,3127,4
,19,7883,2
,19,#REF!,3
,19,2663,2
,19,9971,5
,19,4751,2
,19,8347,2
,19,343,3
,19,2779,3
,19,1039,3
,19,6839,5
,19,2663,5
,19,11711,3
,19,3127,2
,19,10667,3
,19,11015,2
,19,6491,2
,19,11363,2
,19,7535,1
,19,6027,3
,19,11363,2
,19,2663,3
,19,9971,2
,19,9971,1
,19,7883,4
,19,10667,3
,19,1503,2
,19,575,3
,19,11711,2
,19,10667,4
,19,1271,4
,19,3127,3
,19,2779,2
,19,6027,3
,19,11015,2
,19,10319,4
,19,5563,3
,19,1271,1
,19,10319,4
,19,343,2
,19,10667,2
,19,3127,2
,19,#REF!,3
,19,1271,1
,19,5331,4
,19,5795,2
,19,807,2
,19,1851,2
,19,10319,4
,19,1851,1
,19,12059,2
,19,1503,2
,19,11711,4
,19,5099,2
,19,1503,1
,19,3707,2
,19,4403,1
,19,343,5
,19,9275,5
,19,12059,3
,19,7535,4
,19,5563,3
,19,575,5
,19,1851,2
,19,9623,3
,19,5679,3
,19,2663,3
,19,7535,4
,19,7535,4
,19,7883,2
,19,3127,2
,19,5563,3
,19,5795,3
,19,5099,3
,19,2779,2
,19,5795,2
,19,807,2
,19,6027,1
,19,7883,1
,19,6143,3
,19,12059,2
,19,7187,3
,19,5331,2
,19,10319,4
,19,6839,3
,19,#REF!,4
,19,#REF!,2
,19,7883,4
,19,12755,3
,19,2663,2
,19,#REF!,5
,19,6143,3
,19,575,3
,19,12755,3
,19,10667,4
,19,5563,2
,19,11015,4
,19,807,4
,19,2315,5
,19,807,5
,19,9275,3
,19,4055,3
,19,9623,4
,19,8347,3
,19,12755,4
,19,6027,4
,19,6143,3
,19,7187,4
,19,2779,4
,19,12407,3
,19,4403,2
,19,6839,3
,19,7535,4
,19,6143,3
,19,7187,4
,19,807,4
,19,4055,4
,19,9971,5
,19,8347,5
,19,11015,4
,19,6027,3
,19,8347,2
,19,11711,2
,19,575,2
,19,575,3
,19,2315,2
,19,10319,2
,19,8347,3
,19,4055,2
,19,6143,2
,19,8347,2
,19,10667,3
,19,5099,3
,19,1271,1
,19,7535,3
,19,1271,5
,19,7535,1
,19,1271,5
,19,1851,3
,19,1851,4
,19,1039,3
,19,10319,3
,19,9623,2
,19,10667,3
,19,2315,3
,19,12407,3
,19,12059,3
,19,9971,2
,19,5331,3
,19,3707,3
,19,11711,1
,19,12407,3
,19,1851,2
,19,11711,3
,19,6143,3
,19,5099,2
,19,1039,3
,19,6027,3
,19,9623,2
,19,10667,1
,19,1039,2
,19,7187,3
,19,6491,5
,19,12755,2
,19,1039,1
,19,807,2
,19,6839,2
,19,807,3
,19,12059,1
,19,12407,1
,19,6839,4
,19,575,3
,19,12407,4
,19,6839,2
,19,6143,3
,19,#REF!,3
,19,5563,2
,19,1503,1
,19,6839,2
,19,2663,2
,19,3707,2
,19,11711,2
,19,9623,3
,19,1271,2
,19,6143,4
,19,4751,4
,19,2779,2
,19,1271,2
,19,343,2
,19,5679,4
,19,575,5
,19,7187,3
,19,575,1
,19,343,2
,19,6143,2
,19,1851,3
,19,6027,3
,19,9623,2
,19,8231,1
,19,1851,3
,19,807,3
,19,2779,2
,19,10667,3
,19,3707,3
,19,11363,2
,19,343,3
,19,2663,2
,19,11363,3
,19,5563,2
,19,343,1
,19,4055,2
,19,7187,1
,19,12755,3
,19,807,2
,19,8231,3
,19,5331,1
,19,8347,2
,19,5099,3
,19,6491,3
,19,4403,2
,19,10319,2
,19,1851,1
,19,2663,1
,19,4403,2
,19,1271,2
,19,7187,2
,19,4751,2
,19,6143,2
,19,5679,2
,19,4751,2
,19,1039,2
,19,575,3
,19,1851,3
,19,4055,2
,19,10667,2
,19,12059,3
,19,5679,2
,19,6143,3
,19,3707,3
,19,2779,4
,19,2779,2
,19,6491,3
,19,4403,5
,19,807,2
,19,8231,3
,19,6143,3
,19,1503,1
,19,1039,2
,19,10319,2
,19,3127,3
,19,5563,3
,19,9971,2
,19,4751,3
,19,10319,3
,19,9275,3
,19,6143,4
,19,1039,2
,19,5679,3
,19,2779,2
,19,2315,3
,19,6839,3
,19,9275,2
,19,10319,1
,19,12059,3
,19,343,2
,19,#REF!,2
,19,1271,4
,19,5331,2
,19,5563,4
,19,7883,3
,19,11363,2
,19,12407,3
,19,1271,2
,19,807,2
,19,4403,3
,19,5331,3
,19,3127,2
,19,5679,2
,19,9275,2
,19,#REF!,4
,19,6027,3
,19,6491,3
,19,10319,2
,19,12407,4
,19,3127,3
,19,7187,3
,19,10319,3
,19,2779,3
,19,6143,3
,19,3707,3
,19,12407,3
,19,9623,2
,19,8231,3
,19,9623,3
,19,807,2
,19,11015,4
,19,2663,3
,19,11363,4
,19,5679,3
,19,#REF!,3
,19,5795,2
,19,1503,2
,19,12407,3
,19,9275,3
,19,11015,3
,19,1851,2
,19,12755,2
,19,6839,4
,19,9623,3
,19,11363,4
,19,1271,3
,19,5099,3
,19,5099,3
,19,575,3
,19,7535,3
,19,5331,2
,19,10319,2
,19,12755,3
,19,7187,3
,19,5679,3
,19,575,4
,19,9971,2
,19,12059,2
,19,11363,2
,19,10667,3
,19,575,2
,19,11015,2
,19,4751,3
,19,11363,3
,19,1271,3
,19,2315,2
,19,4751,3
,19,5795,3
,19,8347,2
,19,1503,3
,19,5563,1
,19,5331,2
,19,9275,3
,19,5563,4
,19,5099,2
,19,10667,4
,19,12755,1
,19,12059,2
,19,9971,2
,19,343,3
,19,1851,3
,19,12059,3
,19,2779,4
,19,1503,3
,19,2663,2
,19,1039,3
,19,7535,3
,19,1039,3
,19,4403,2
,19,12407,4
,19,11363,2
,19,1039,3
,19,7187,2
,19,1039,2
,19,5099,3
,19,11711,2
,19,5099,2
,19,1039,2
,19,10667,1
,19,4055,3
,19,4403,2
,19,3127,3
,19,1271,2
,19,4751,3
,19,10667,3
,19,11711,4
,19,575,3
,19,2315,2
,19,4751,1
,19,11711,2
,19,9275,2
,19,9623,2
,19,8231,2
,19,5679,3
,19,6839,1
,19,3127,2
,19,5331,4
,19,6027,3
,19,12059,3
,19,6839,2
,19,6839,4
,19,5679,1
,19,7883,3
,19,343,3
,19,575,3
,19,7187,3
,19,4055,3
,19,12407,1
,19,5679,1
,19,9623,3
,19,7883,2
,19,11363,3
,19,9971,3
,19,5795,2
,19,2779,2
,19,1851,3
,19,5795,4
,19,#REF!,1
,19,4403,3
,19,6027,2
,19,6027,2
,19,343,4
,19,5099,1
,19,12407,2
,19,5563,1
,19,343,2
,19,3707,5
,19,807,2
,19,1039,3
,19,7535,1
,19,1039,4
,19,5099,4
,19,2315,2
,19,6839,2
,19,11363,2
,19,9971,3
,19,5563,3
,19,9623,3
,19,575,2
,19,7187,2
,19,10667,2
,19,5795,3
,19,10667,2
,19,5679,3
,19,5795,4
,19,2315,2
,19,1851,3
,19,12059,3
,19,9971,3
,19,6491,3
,19,4403,2
,19,11711,2
,19,1503,1
,19,12755,2
,19,10319,3
,19,11363,5
,19,1039,4
,19,7883,3
,19,#REF!,5
,19,6143,5
,19,5795,3
,19,1851,5
,19,9275,2
,19,11363,4
,19,2779,2
,19,7535,3
,19,11711,2
,19,4055,2
,19,5563,3
,19,3707,2
,19,5679,3
,19,5099,4
,19,11711,3
,19,575,3
,19,8347,3
,19,1039,2
,19,3707,3
,19,8347,4
,19,6027,2
,19,6491,2
,19,7883,5
,19,11015,2
,19,12059,3
,19,9275,2
,19,10667,3
,19,575,1
,19,12407,2
,19,7535,4
,19,5099,2
,19,4055,2
,19,2779,1
,19,12755,1
,19,12755,4
,19,12407,1
,19,4751,1
,19,11015,2
,19,9623,4
,19,1503,2
,19,11363,3
,19,10319,1
,19,5331,3
,19,12755,3
,19,10319,2
,19,7535,2
,19,6491,2
,19,3127,2
,19,4751,2
,19,1271,2
,19,1039,2
,19,2315,3
,19,1271,2
,19,8231,2
,19,343,3
,19,2779,2
,19,3707,2
,19,5099,2
,19,2779,2
,19,4055,2
,19,1503,5
,19,3127,2
,19,343,2
,19,6839,2
,19,7187,1
,19,12755,3
,19,1851,3
,19,#REF!,5
,19,4055,2
,19,4055,2
,19,6027,3
,19,6491,2
,19,6143,2
,19,7535,3
,19,1503,4
,19,#REF!,2
,19,12407,2
,19,10319,3
,19,6143,3
,19,4751,2
,19,11711,2
,19,6143,4
,19,1039,3
,19,807,5
,19,5099,3
,19,575,2
,19,2663,2
,19,1503,2
,19,12755,2
,19,4403,2
,19,4055,3
,19,1039,2
,19,343,2
,19,10319,3
,19,8231,3
,19,12407,3
,19,7883,2
,19,1851,2
,19,3707,2
,19,4751,2
,19,807,2
,19,5679,3
,19,9275,3
,19,4055,3
,19,6491,2
,19,7187,2
,19,11711,2
,19,8347,3
,19,11015,3
,19,8231,2
,19,12755,3
,19,6027,3
,19,8347,3
,19,1851,3
,19,9971,3
,19,7883,3
,19,10319,3
,19,7535,2
,19,7883,2
,19,4403,2
,19,10319,2
,19,6839,2
,19,4055,2
,19,1271,3
,19,7187,2
,19,8347,3
,19,8347,2
,19,10319,2
,19,10667,2
,19,2315,2
,19,2663,4
,19,10319,3
,19,#REF!,3
,19,8347,4
,19,2663,3
,19,11015,2
,19,1271,2
,19,5099,1
,19,4403,4
,19,11015,3
,19,807,2
,19,3127,2
,19,3127,3
,19,6839,3
,19,2663,1
,19,4751,2
,19,8347,1
,19,1039,1
,20,4055,3
,20,1039,1
,20,4751,4
,20,1039,4
,20,10319,5
,20,7187,3.5
,20,9275,3
,20,1039,4.5
,20,575,4.5
,20,5331,3.5
,20,343,4
,20,1271,5
,20,10667,4.5
,20,7187,5
,20,8231,3
,20,5331,5
,20,10667,5
,20,1039,5
,20,11711,4.5
,20,8347,5
,20,3707,3
,20,#REF!,5
,20,5795,3.5
,20,8231,2.5
,20,6491,4
,20,10667,4
,20,6143,4.5
,20,5679,5
,20,7883,3.5
,20,6491,3
,20,2779,4
,20,11363,4
,20,4403,3.5
,20,1503,3.5
,20,3707,2
,20,6839,4.5
,20,7187,5
,20,7535,4.5
,20,2663,4.5
,20,3707,3
,20,11015,3
,20,7883,3.5
,20,7187,4.5
,20,9623,5
,20,#REF!,4.5
,20,6491,5
,20,7883,5
,20,11363,4.5
,20,#REF!,3.5
,20,8347,3
,20,1271,5
,20,8347,4
,20,5331,3
,20,1503,4.5
,20,1503,4.5
,20,343,3
,20,5099,3
,20,4403,2
,20,9623,5
,20,2779,3.5
,20,10319,5
,20,11711,5
,20,2663,2
,20,4751,4
,20,#REF!,4
,20,2663,3.5
,20,5679,2.5
,20,807,3.5
,20,6143,4.5
,20,2779,4
,20,5331,5
,20,4055,5
,20,11711,4
,20,3707,4.5
,20,575,4.5
,20,6143,3
,20,5331,3
,20,11711,4
,20,6143,3.5
,20,8347,2.5
,20,6143,5
,20,2663,4.5
,20,807,4
,20,3127,4.5
,20,7535,4.5
,20,3707,2
,20,12755,3.5
,20,1851,5
,20,12755,4
,20,9971,5
,20,4055,2
,20,12407,3.5
,20,7535,2.5
,20,7883,5
,20,9623,4.5
,20,3127,4.5
,20,6491,1
,20,6491,5
,20,9623,4.5
,20,2663,4.5
,20,10319,2.5
,20,6143,5
,20,4055,4
,20,4751,4
,20,5563,5
,20,5563,5
,20,12059,5
,20,7187,3
,20,6027,5
,20,6491,3.5
,20,7187,3
,20,6143,3.5
,20,343,5
,20,9623,5
,20,8347,5
,20,8347,3.5
,20,4403,4
,20,7535,4
,20,10667,3.5
,20,4751,3
,20,12755,3
,20,2779,1
,20,12059,1.5
,20,5331,5
,20,1851,3
,20,7883,3
,20,343,4.5
,20,807,2.5
,20,12755,3
,20,2663,2
,20,8231,1
,20,6491,5
,20,#REF!,3
,20,7535,4.5
,20,11363,2.5
,20,2779,3.5
,20,1503,4
,20,3707,2.5
,20,9275,4.5
,20,12059,3.5
,20,12059,4.5
,20,11711,3
,20,2315,3.5
,20,6491,2.5
,20,1851,3.5
,20,5331,0.5
,20,5563,2.5
,20,343,3.5
,20,6143,2
,20,4055,4
,20,#REF!,4.5
,20,4055,4
,20,1851,3.5
,20,6143,3.5
,20,4055,4
,20,12059,4
,20,6491,5
,20,6027,2.5
,20,11711,3.5
,20,8347,4
,20,12755,3.5
,20,9623,3.5
,20,1271,0.5
,20,6839,5
,20,7535,0.5
,20,575,3.5
,20,11363,5
,20,5331,3.5
,20,#REF!,4
,20,6027,3.5
,20,12755,1.5
,20,11015,0.5
,20,7535,2
,20,4751,3
,20,3707,3.5
,20,5795,3.5
,20,9623,3
,20,4751,2
,20,3127,3.5
,20,9623,1.5
,20,5099,3
,20,6027,3
,20,4403,4
,20,10319,3
,20,10319,3.5
,20,1039,1
,20,11711,3.5
,20,6491,3.5
,20,3127,3.5
,20,2779,0.5
,20,1039,2.5
,20,3127,1.5
,20,8347,3
,20,9971,4
,20,7535,4.5
,20,2779,3.5
,20,3127,4
,20,4403,4
,20,12755,5
,20,7535,5
,20,9623,4.5
,20,2663,4
,20,6491,4
,20,6143,4
,20,6491,3
,20,11015,2
,20,10667,5
,20,4403,3
,20,5679,3.5
,20,7187,4
,20,5679,0.5
,20,343,3
,20,6143,4
,20,1851,4
,20,5099,4
,20,5099,3
,20,2779,0.5
,20,575,4.5
,20,1851,2
,20,5099,1
,20,1039,3
,20,9623,0.5
,20,2779,0.5
,20,2663,5
,20,575,3.5
,20,9275,3.5
,20,7883,4
,20,8231,4
,20,2663,4.5
,20,4751,5
,20,2315,4.5
,20,4403,5
,20,11711,4
,20,1851,3
,20,7883,2
,20,5331,1.5
,20,1503,4
,20,3707,4
,20,9623,4
,20,12755,5
,20,5099,3.5
,20,5331,4
,21,8347,3.5
,21,343,3.5
,21,9971,5
,21,9275,2.5
,21,4055,2.5
,21,1851,1
,21,11711,3
,21,12755,3
,21,575,3.5
,21,6027,2
,21,5679,4.5
,21,1271,3
,21,5563,3.5
,21,11363,4
,21,1851,4.5
,21,3707,4
,21,10667,3
,21,11015,5
,21,2663,1
,21,4403,4
,21,6027,2.5
,21,7883,3.5
,21,#REF!,0.5
,21,5331,2.5
,21,#REF!,4
,21,343,3.5
,21,9971,3.5
,21,7535,4
,21,11015,4.5
,21,4055,3.5
,21,3707,3.5
,21,3127,4
,21,807,3
,21,5795,3.5
,21,1271,2.5
,21,11363,3
,21,10319,3.5
,21,4751,3
,21,12755,4.5
,21,7883,4
,21,7187,2
,21,6143,4.5
,21,6027,1.5
,21,7883,2.5
,21,9623,2.5
,21,9971,3.5
,21,1039,3.5
,21,9971,5
,21,3127,4
,21,10319,3.5
,21,12755,0.5
,21,2315,2.5
,21,11711,4.5
,21,6839,2.5
,21,10667,4.5
,21,5331,3.5
,21,7187,3.5
,21,12755,5
,21,343,2
,21,9623,3.5
,21,575,3.5
,21,11363,2.5
,21,5563,3.5
,21,2779,2.5
,21,2315,5
,21,12059,5
,21,11363,2.5
,21,6491,3
,21,10667,2
,21,7535,4
,21,11711,3.5
,21,8347,1
,21,8231,3.5
,21,10319,0.5
,21,1503,3
,21,11015,4.5
,21,12407,2.5
,21,3127,3
,21,12059,2.5
,21,4751,4
,21,5563,4
,21,6143,4
,21,5099,4
,21,5679,3.5
,21,1039,4
,21,9623,4
,21,1503,2.5
,21,807,2.5
,21,3707,5
,21,1851,3.5
,21,807,4
,21,11015,3
,21,12755,0.5
,21,575,4
,21,12059,2
,21,4403,4
,21,1039,4.5
,21,2315,4.5
,21,4751,4.5
,21,11363,3
,21,7883,2
,21,5679,3.5
,21,7883,4.5
,21,3127,4.5
,21,1851,4.5
,21,11015,4.5
,21,10319,0.5
,21,4403,4
,21,6491,5
,21,807,3.5
,21,1851,4
,21,#REF!,3
,21,10667,3.5
,21,343,2.5
,21,10667,2
,21,6143,4
,21,6027,4.5
,21,4751,4.5
,21,2779,4.5
,21,12755,4.5
,21,1271,2.5
,21,8231,3.5
,21,2315,4
,21,2663,4
,21,4751,3.5
,21,5099,4.5
,21,9623,1
,21,7883,4
,21,4403,2.5
,21,7187,3.5
,21,4751,4
,21,12059,3.5
,21,2315,4.5
,21,10319,4
,21,9275,2.5
,21,#REF!,4
,21,1039,3
,21,5563,3.5
,21,4055,4.5
,21,4403,3.5
,21,10667,4
,21,6491,4.5
,21,343,3
,21,1503,1.5
,21,6491,4
,21,4751,3
,21,2779,3
,21,12407,1
,21,3707,3
,21,1851,4
,21,4055,4
,21,5331,4.5
,21,4055,4.5
,21,11363,3
,21,3127,4
,21,#REF!,2
,21,6143,4
,21,11015,5
,21,807,2
,21,3127,3.5
,21,5331,3.5
,21,12407,2
,21,7883,3.5
,21,12407,3
,21,343,3.5
,21,8347,4
,21,3127,3.5
,21,5563,1.5
,21,1271,4
,21,11711,4
,21,1851,4
,21,6143,1.5
,21,1503,3
,21,10319,1.5
,21,9623,4.5
,21,12755,4.5
,21,9971,5
,21,7187,2.5
,21,343,4
,21,4751,4
,21,5099,4.5
,21,7535,0.5
,21,3707,3
,21,6143,4
,21,2663,4
,21,6491,4
,21,12059,3
,21,7535,3.5
,21,9275,4
,21,807,4.5
,21,10319,3
,21,12059,3.5
,21,12059,3
,21,6491,3.5
,21,12407,3.5
,21,6839,3.5
,21,11015,3.5
,21,12755,3
,21,5795,4.5
,21,11711,4.5
,21,8347,4
,21,9971,4
,21,1851,3.5
,21,6839,3.5
,21,3127,3
,21,2663,3
,21,575,3.5
,21,12755,1.5
,21,10667,2.5
,21,807,1.5
,21,9275,4
,21,1503,3
,21,1271,3.5
,21,1039,2.5
,21,1851,3.5
,21,1271,3.5
,21,3707,3.5
,21,5563,3
,21,4403,3.5
,21,12059,4
,21,5795,5
,21,12059,4
,21,6143,3.5
,21,1271,2
,21,12755,3.5
,21,5331,3.5
,21,5563,3.5
,21,6839,0.5
,21,3127,3.5
,21,5679,4.5
,21,3127,4
,21,11711,4.5
,21,5563,3
,21,#REF!,3.5
,21,8347,3.5
,21,11015,4
,21,1271,3.5
,21,5099,3
,21,6027,2
,21,4403,3.5
,21,4751,4.5
,21,1851,4
,21,10667,3
,21,12059,2.5
,21,1503,4
,21,5099,3.5
,21,10319,3
,21,6027,3.5
,21,8347,3.5
,21,10319,1
,21,5331,3.5
,21,10667,3.5
,21,1271,3.5
,21,1503,2.5
,21,8231,0.5
,21,#REF!,3.5
,21,12755,3.5
,21,1503,4.5
,21,1271,3.5
,21,3707,3.5
,21,343,3.5
,21,1271,4
,21,3127,4
,21,5679,3.5
,21,3127,3.5
,21,1271,3
,21,7883,4
,21,4751,2.5
,21,5679,2
,21,12059,3
,21,8231,3.5
,21,6491,1.5
,21,9275,2.5
,21,2315,3.5
,21,3707,2.5
,21,1271,4
,21,2663,3.5
,21,6143,4
,21,2663,4.5
,21,6491,3.5
,21,8347,2
,21,7187,4
,21,12407,3.5
,21,12755,3.5
,21,7535,3
,21,10319,3
,21,8231,3.5
,21,8347,2.5
,21,575,1
,21,1851,3
,21,1851,3.5
,21,10667,4
,21,1851,3.5
,21,8231,4
,21,8347,0.5
,21,8231,3.5
,21,5679,3.5
,21,4403,4
,21,4751,3.5
,21,3707,2.5
,21,11015,3
,21,7883,4
,21,11711,3.5
,21,11363,3.5
,21,2315,3.5
,21,6143,3.5
,21,5099,4
,21,1039,3
,21,9971,3
,21,12059,4
,21,#REF!,4
,21,1503,3
,21,7187,3.5
,21,10667,4
,21,5099,3.5
,21,5679,3.5
,21,9971,3
,21,6491,2
,21,5331,4
,21,9623,3.5
,21,6027,2
,21,9623,3.5
,21,10319,3.5
,21,#REF!,3.5
,21,575,1.5
,21,6839,4.5
,21,5099,3.5
,21,1039,4
,21,343,3
,21,6143,2
,21,5795,4
,21,9623,3.5
,21,5331,3
,21,10667,4
,21,6491,3.5
,21,5679,3.5
,21,2663,4
,21,#REF!,0.5
,21,575,3.5
,21,1851,1.5
,21,807,3.5
,21,5099,4
,21,5563,3.5
,21,11015,4
,21,11363,2
,21,11363,4
,21,6491,2
,21,#REF!,3.5
,21,5331,3.5
,21,9623,4
,21,6839,3
,21,12059,3.5
,21,2315,2.5
,21,7187,4
,21,9623,3
,21,6839,3
,21,2315,3.5
,21,#REF!,2.5
,21,5795,0.5
,21,4403,4
,21,5679,1.5
,21,9623,3
,21,10667,3.5
,21,8231,1
,21,5679,3
,21,10667,3.5
,21,5099,3
,21,6027,2.5
,21,10667,3.5
,21,6491,1.5
,21,1503,3.5
,21,6027,4
,21,6839,3
,21,1039,2.5
,21,4403,3.5
,21,1271,4
,21,6143,3.5
,21,3707,4.5
,21,1271,4.5
,21,10319,3.5
,21,12755,3.5
,21,4751,3.5
,21,10667,3.5
,21,5099,4
,21,8231,3.5
,21,4055,1
,21,7535,3.5
,21,9623,3.5
,21,3707,4
,21,7187,3.5
,21,4751,2.5
,21,343,3.5
,21,9275,3.5
,21,8231,4
,21,6491,2.5
,21,5795,3.5
,21,11711,3
,21,10319,3.5
,21,2779,0.5
,21,5331,4
,21,#REF!,3.5
,21,807,2
,21,11015,3.5
,21,6143,4
,21,4403,3.5
,21,5679,4
,21,7535,3.5
,21,1503,3.5
,21,2663,4
,21,#REF!,3
,21,5795,3
,21,2779,2.5
,21,5331,3
,21,2663,3.5
,21,9275,2.5
,21,6839,4
,21,3707,3.5
,21,1271,3.5
,21,4751,0.5
,21,5099,4.5
,21,5099,3
,21,1039,4
,21,4055,3.5
,21,7883,0.5
,21,3127,0.5
,21,7535,0.5
,21,8231,2.5
,21,6491,3
,21,12755,2.5
,21,7187,1.5
,21,8231,4
,21,4751,2
,21,11015,1.5
,21,10319,4
,21,4751,1
,21,1503,0.5
,21,7535,4
,21,5563,3.5
,21,10319,3.5
,21,7883,4
,21,1851,3.5
,21,12059,3
,21,5795,0.5
,22,2315,4.5
,22,1503,4
,22,2315,4
,22,5331,5
,22,4403,5
,22,10319,5
,22,11015,3
,22,#REF!,3
,22,4055,5
,22,7535,4
,22,8347,5
,22,9623,4.5
,22,11711,0.5
,22,5331,4
,22,2315,4
,22,11015,3.5
,22,5795,2
,22,8231,3.5
,22,12407,3
,22,11363,4
,22,1271,3.5
,22,8231,0.5
,22,11015,5
,22,6491,4
,22,8231,4
,22,6839,4
,22,2663,0.5
,22,10319,4.5
,22,2779,4
,22,2779,2.5
,22,1503,4.5
,22,6491,4.5
,22,5099,3
,22,7187,3
,22,2315,4.5
